user_id,anime_id,score
203,1281,5
31,1650,4
221,522,3
40,33095,2
247,1366,4
140,4224,5
5,30279,4
25,53998,5
183,58125,2
79,51995,7
133,617,5
98,3604,4
211,15809,2
121,54829,4
146,37873,0
197,37932,7
102,36593,4
208,59360,0
83,25681,7
149,67,4
59,48549,2
146,36963,1
248,10161,3
174,110,6
168,1914,5
240,35247,4
9,52364,1
230,48438,3
171,6211,4
120,13119,5
32,512,2
29,35857,8
36,59497,5
162,33352,7
219,14349,4
222,22583,4
249,38826,5
153,28851,2
95,23135,8
165,33674,5
163,22507,1
200,35972,3
181,132,5
9,55651,3
123,4725,2
224,1257,4
26,37029,8
59,57616,2
106,32867,4
147,55889,5
75,9656,3
194,59160,1
114,93,5
171,43439,8
28,37989,1
241,1818,3
153,37804,5
86,39014,8
30,56063,2
176,8740,5
198,59027,2
127,21899,3
146,50587,1
146,7305,4
222,4224,6
195,54791,7
156,28957,5
182,2594,5
111,58744,5
241,18849,6
204,35120,5
68,40590,7
240,21435,5
35,56196,6
129,38731,7
234,35972,8
199,2012,3
80,48375,6
182,50594,2
220,4872,6
241,52578,4
176,52741,6
173,56442,4
162,46,6
218,42941,6
163,40269,0
164,13767,4
236,59897,7
28,1735,4
198,4596,3
214,33502,4
138,59953,4
4,33489,4
145,60285,4
94,60570,5
86,60572,0
115,5712,0
38,2449,5
123,13667,5
249,19115,6
143,32491,0
114,59619,2
177,4192,6
112,4447,3
78,6768,4
3,40591,3
208,30885,1
249,481,6
75,40664,3
232,8525,5
14,49570,5
41,53865,2
118,51122,2
237,30,6
165,54968,5
149,55813,5
10,54492,8
181,6377,4
172,30123,3
12,40591,2
222,23847,6
220,40269,4
9,56196,0
24,33280,0
209,28675,2
22,24913,4
144,33091,1
67,50403,3
16,1367,4
179,50586,2
74,54118,3
187,12859,6
192,54857,5
219,1366,3
70,56609,4
158,37105,4
49,22789,2
141,283,9
165,1735,8
27,30415,3
230,969,5
176,57097,8
212,2828,5
224,37965,6
146,228,6
149,48171,0
161,35737,4
76,9996,4
94,2251,5
100,5162,2
79,6336,4
26,59897,4
238,52701,4
144,16498,3
14,60131,5
245,24833,3
136,38917,8
164,1000,1
109,4789,6
15,39495,3
49,2787,4
4,1008,4
147,41361,3
19,11531,4
37,58059,4
80,53888,6
21,41457,5
129,4107,3
135,31637,6
243,10271,6
130,10029,5
63,51769,5
204,7222,4
245,6864,6
185,56538,5
18,37965,3
49,1943,6
7,37765,4
3,55310,5
208,481,7
146,59845,4
244,31173,3
200,32870,6
78,31758,4
20,33050,7
45,40456,3
206,210,6
27,21667,4
134,51218,0
135,56442,3
61,48405,1
62,52196,5
205,28957,4
177,58855,6
217,9751,5
19,59939,4
102,97,5
127,17895,4
183,39651,5
117,52293,2
139,32551,4
56,54035,9
83,540,7
77,37804,4
84,21659,3
27,25835,3
84,317,4
188,50346,2
237,37682,9
245,32122,5
93,44067,5
248,11531,4
57,33323,8
120,4087,4
85,23293,5
144,60946,5
133,57181,5
164,32717,5
182,15771,0
226,59226,6
66,4772,5
170,12445,4
140,1254,4
240,62352,6
214,10090,4
10,40456,6
223,50672,2
222,32869,2
138,16239,3
5,387,5
24,37341,0
138,780,6
30,12531,3
44,50360,1
182,51180,4
194,5040,2
5,40665,6
171,40591,2
150,34374,0
32,35737,3
171,12355,6
74,4447,3
10,50360,4
113,4835,2
69,2800,3
3,51995,4
219,36904,7
99,57554,5
169,16049,2
158,60334,0
126,1,1
128,35382,4
238,2787,6
110,5341,4
136,9963,1
9,15,3
186,55809,6
227,233,6
17,37822,8
4,51552,4
166,3228,4
78,4280,3
237,6372,4
39,7791,5
114,30279,7
27,57524,2
34,36862,9
216,29829,9
192,39587,5
220,39651,5
82,53716,8
247,41025,3
220,38086,4
229,31973,3
57,25835,4
22,427,4
47,39565,3
183,51122,5
188,1430,5
224,19319,8
207,23775,5
234,25015,3
164,9201,3
231,37141,2
219,38578,3
214,10049,6
72,1372,4
111,8525,4
81,6050,7
32,2471,2
43,1253,4
76,38081,8
171,54123,7
114,50407,5
220,11061,4
3,283,3
43,34445,6
248,880,5
68,7062,6
62,38917,6
91,44586,6
65,57066,7
108,38883,4
194,18153,3
122,59306,7
151,54842,1
55,35678,6
2,54918,6
193,51390,7
11,35789,7
29,41219,8
206,5,5
110,55151,4
141,6351,5
137,5530,6
64,40787,2
234,187,3
39,35860,6
111,1289,8
107,52588,3
156,59662,4
89,12403,5
248,32547,3
21,27821,5
214,416,5
227,1827,4
10,56175,3
179,19703,5
209,9617,6
213,48426,0
197,2549,4
208,53223,6
228,1519,6
204,255,1
246,41061,8
233,30240,6
173,43523,2
242,2665,6
71,35737,7
68,437,2
242,48426,6
76,50275,7
135,283,1
19,3090,5
62,890,5
158,39468,3
177,6802,7
187,4985,4
146,8425,3
85,56063,2
42,58509,5
219,38435,7
199,338,5
193,31733,7
114,2012,4
211,51958,0
118,33970,3
182,54974,0
17,33502,6
179,322,4
126,15959,1
87,6586,0
13,57995,5
233,53540,0
193,1092,6
97,1007,5
163,40417,2
126,52684,3
54,49052,2
2,49784,3
228,36796,2
103,41611,5
155,46431,4
234,52299,8
129,2392,2
198,54918,1
52,36946,4
204,2076,8
135,42266,4
150,50631,3
141,53865,7
214,50265,3
67,40787,3
149,31733,4
140,3701,4
28,304,5
175,48569,8
67,35557,5
150,49573,1
175,31251,4
226,33486,5
207,33520,5
197,1376,7
214,34100,7
224,50608,7
26,3702,6
171,7647,5
14,37029,1
49,3016,4
38,48736,4
211,1211,2
94,3713,5
8,55745,2
54,18689,2
199,45577,3
131,28171,4
175,54829,6
98,24277,7
151,51818,5
108,9441,3
108,6984,4
245,37407,7
49,7465,4
83,5341,5
6,74,4
182,441,5
170,2685,3
73,51180,9
250,40417,5
225,9735,3
61,6675,4
18,29854,6
82,50407,3
56,48171,5
16,30952,6
4,50672,6
26,39940,6
151,48779,6
145,40590,6
42,37976,5
84,2159,6
130,37621,3
225,37491,2
181,56175,4
134,5678,2
136,51038,5
26,38850,8
69,13403,7
103,56752,2
37,34437,6
148,48736,4
40,13331,4
143,24913,6
208,10350,6
159,3931,2
240,34542,5
112,37029,4
227,479,0
162,2499,5
148,329,4
197,52701,3
97,39783,3
3,645,8
77,38619,3
167,2582,6
115,4921,1
88,49738,4
66,41084,4
179,59571,4
92,61295,7
212,2963,6
150,49721,5
100,8675,4
64,12725,2
86,4565,2
95,20057,5
38,1650,4
248,10153,2
126,50273,4
245,2961,4
113,3604,3
128,29787,5
72,51440,8
154,721,6
130,55528,6
56,48830,5
41,1372,1
64,31478,2
61,55889,4
120,21557,4
65,2158,6
222,38408,0
47,1033,6
22,45055,7
237,31973,5
18,30885,6
240,43299,5
138,41918,0
238,36038,6
178,41140,4
18,36371,4
182,9996,4
165,40052,6
193,33280,8
136,51180,6
74,50273,1
51,42310,4
150,6862,6
233,14511,5
68,35678,5
15,186,5
250,22961,9
242,19671,8
155,7311,4
123,5258,5
60,32935,3
219,1289,4
89,19489,8
244,1910,6
4,18115,6
18,1239,6
10,10049,6
33,28735,5
110,3588,5
176,19645,6
48,38337,6
18,39247,4
100,2963,2
205,15925,2
68,5,3
23,2499,4
179,38668,5
90,49387,4
240,2451,5
246,58567,5
208,5678,4
130,1367,5
122,48426,3
247,2582,2
187,4886,4
126,39619,1
59,5507,2
113,27663,4
49,42923,7
151,55911,7
77,47,6
140,9989,8
73,28677,4
193,33221,4
58,23199,0
116,10033,4
214,60285,5
159,40853,4
24,42847,3
66,54722,6
136,49877,6
222,6802,4
133,50399,6
197,7062,6
236,57,3
186,55153,5
58,517,7
123,1142,3
173,32729,5
216,31251,2
75,55528,3
68,208,1
195,24405,5
10,32,1
222,35424,2
126,41084,3
81,32542,0
117,331,6
167,44940,6
156,4080,2
121,905,5
70,19645,4
26,38578,7
134,37704,5
216,22145,6
210,2236,5
179,48549,2
179,164,4
154,36563,3
201,90,7
165,5040,7
45,67,3
152,15959,8
128,52211,4
230,345,3
222,11531,4
114,208,6
113,44068,4
95,37029,4
8,15417,2
15,37870,2
200,25161,3
120,10357,4
165,3750,3
188,38990,7
106,58567,6
238,51009,8
167,22135,8
238,516,7
159,49627,4
6,540,9
159,19489,4
226,617,4
105,6802,4
192,2174,3
239,38958,7
60,14719,2
81,36653,3
223,4087,8
22,20583,2
171,33674,4
90,27821,2
47,38408,5
31,205,3
159,21877,3
89,40174,6
97,1562,2
201,50307,4
197,12893,5
101,50172,2
29,60098,6
23,59845,6
186,21755,3
21,31592,5
71,60570,8
174,8525,9
92,400,4
236,32370,6
105,13203,4
130,13331,4
199,3002,3
144,50346,5
227,40815,8
176,40590,8
6,37520,5
222,49052,4
218,2214,3
150,54857,4
37,56980,5
146,48736,2
229,59828,0
193,54744,8
18,24135,7
162,85,4
151,49458,4
66,5630,6
106,59205,8
24,24997,4
52,10080,4
43,10717,4
46,513,5
140,33489,4
183,10588,4
162,186,8
117,12413,6
174,283,4
122,48903,4
223,1471,4
78,4039,3
232,41780,9
165,584,6
218,11979,3
232,10271,7
177,30709,5
25,24135,2
121,40435,5
6,2405,6
109,331,3
15,54633,3
214,1486,3
37,450,3
99,54839,7
192,9513,5
165,35798,6
113,60570,1
20,59419,0
146,55454,3
23,14075,5
108,49784,3
35,12893,9
90,60541,4
59,1092,1
5,31859,6
217,30,3
17,54857,5
34,2508,2
95,54492,1
41,22817,5
167,40059,4
75,27989,3
32,10495,3
159,33899,3
134,55071,3
3,37965,6
92,33926,10
137,53287,6
97,985,4
205,11061,2
146,57554,0
177,9790,5
179,2313,0
245,33089,3
101,339,4
75,35838,3
55,9724,7
76,3001,4
65,33354,6
15,60726,0
182,25879,3
127,23321,2
173,6045,4
109,28675,4
157,13535,3
91,55684,5
110,856,3
117,398,2
250,56175,5
32,38081,2
191,1000,3
5,856,7
131,49573,6
178,9396,6
209,49926,4
122,35222,5
114,450,5
99,48896,4
141,33674,6
230,31433,3
34,12431,4
34,30240,8
77,4898,6
85,58725,5
76,1472,6
86,6377,3
102,28223,2
23,1642,2
49,19645,3
239,53672,0
168,41409,5
159,32122,2
30,12883,3
85,8525,3
138,7472,4
61,18897,1
68,34902,7
212,31715,6
120,27663,6
187,464,5
58,1095,4
218,36275,5
47,30240,3
204,9963,5
82,51038,6
27,39575,1
202,32870,6
172,32836,4
12,780,3
77,55644,6
235,4772,4
199,42590,3
124,31783,5
30,400,4
85,8740,6
184,52347,6
195,820,4
217,34349,4
175,51898,3
216,1690,3
153,11843,5
43,28025,6
127,449,1
133,8197,4
181,57559,0
147,1289,6
107,23385,4
105,7472,5
219,57864,5
14,59027,5
125,33034,6
214,59828,8
63,32188,4
98,8937,4
145,52347,6
63,36702,3
162,13759,5
166,8369,2
2,427,1
22,35111,2
124,52347,6
150,2313,5
249,20767,5
214,48561,7
67,35777,6
203,36702,2
148,645,5
29,1172,7
197,401,3
239,55690,5
174,8795,8
150,597,4
137,3701,2
97,10935,5
62,457,5
46,28479,7
132,60544,3
149,48411,4
113,33926,0
232,12355,4
61,32836,4
78,21667,8
231,7647,0
20,30727,3
108,32902,6
143,45649,5
249,35760,5
150,38731,1
214,50274,5
22,18897,4
129,20159,0
196,22297,6
194,1824,4
71,16782,4
43,53590,3
57,41488,4
73,48661,5
205,2154,6
64,35067,4
41,6444,3
212,58689,3
66,41781,0
81,918,3
103,37985,5
142,60572,5
49,49858,2
197,1379,1
139,890,3
7,29893,2
192,52588,3
153,56662,2
227,32547,0
46,35321,4
65,35608,6
222,821,1
170,60570,6
86,58567,5
204,81,2
19,17074,4
25,51898,6
198,22673,2
242,41780,9
46,488,0
248,14735,6
203,39477,3
88,41918,1
189,6591,4
97,2985,5
71,331,2
229,36371,2
236,28927,5
194,890,1
128,658,4
151,2449,6
241,22507,4
218,15989,1
249,25729,7
196,50160,3
46,28957,3
78,8609,3
43,31637,5
90,516,4
240,59150,5
16,1088,2
34,55303,4
49,2994,4
38,15,4
223,39741,6
221,38491,5
244,51096,1
134,54915,4
116,41361,4
13,2665,3
239,25537,6
61,16067,6
23,11371,5
231,26055,2
182,12883,0
49,48548,2
135,1830,2
38,61930,4
203,25777,4
163,58222,2
176,53148,7
229,9645,0
135,59833,4
224,39555,5
85,372,4
117,40174,3
228,28121,5
82,136,5
153,58855,6
103,50667,2
47,60726,7
75,49722,5
146,56243,3
145,400,4
28,30279,2
25,40059,5
157,54790,4
173,33071,4
242,39587,6
172,16662,6
224,3001,4
196,36038,7
33,31552,3
36,22583,4
161,35363,4
76,19669,2
81,37442,5
195,20,4
204,27831,7
227,40028,4
190,16918,5
84,40435,2
150,32673,2
197,43523,5
120,1520,6
121,1050,4
63,48849,2
23,182,4
91,4224,0
120,53447,9
126,57433,1
115,317,1
166,40716,3
134,41694,4
60,10092,3
120,153,4
207,38145,5
49,28977,4
161,268,3
84,58555,0
16,15039,7
164,40024,4
135,12017,2
181,35247,2
20,22145,5
135,10119,0
76,9756,5
234,55115,6
9,29093,0
101,37804,6
55,40853,3
137,52505,4
205,890,3
175,11665,5
223,2547,3
143,50695,5
197,9396,6
124,22507,4
202,41389,5
136,32870,5
55,513,7
151,54839,3
32,2904,2
64,2800,1
23,35658,3
161,32995,8
212,32122,8
238,40174,8
228,120,6
239,28069,1
87,552,6
62,53879,7
153,8516,4
12,60131,2
90,50330,6
220,53129,5
22,41433,2
243,59150,2
223,9996,5
3,40540,5
168,48707,4
85,38435,5
110,951,5
21,5678,6
149,30727,3
34,10083,6
4,957,3
8,22789,5
87,23251,5
99,24439,6
184,50739,7
208,32902,6
211,57592,4
6,3226,3
30,6927,4
20,2449,5
92,1033,6
199,50346,3
179,31552,4
62,1606,6
146,57097,7
89,9563,8
60,5630,4
100,44412,4
108,41025,2
4,9062,2
246,57616,6
77,30778,8
171,949,6
153,55357,2
163,644,3
208,54123,6
32,34504,3
12,8675,3
243,60570,0
211,1470,5
94,53859,7
60,35788,3
119,54035,1
96,36896,0
89,1473,4
93,2035,5
77,42266,6
151,407,5
210,10119,4
198,37029,4
192,39486,4
159,9204,1
8,55809,4
158,71,5
57,2454,4
155,96,3
194,56768,3
4,59192,7
53,39959,3
34,55818,8
123,49738,3
168,53859,4
1,35790,3
187,57097,5
146,4886,2
15,1974,4
107,48549,0
244,33051,4
21,38883,4
218,40590,3
238,790,5
13,48316,4
142,41780,0
162,56538,5
46,33672,5
229,38145,3
226,33191,6
243,34374,0
138,1008,6
250,60022,5
15,4901,4
79,60946,5
147,51318,5
109,481,2
126,49283,5
197,40853,2
30,3016,3
124,49722,2
147,37786,7
186,35321,6
7,1698,5
220,73,5
208,10216,1
187,22673,4
39,56538,7
9,4901,4
75,26123,3
168,28479,7
187,3466,7
2,35067,3
18,48916,4
221,55745,4
80,58448,4
96,1210,5
86,3841,8
75,41169,4
232,3782,5
175,1254,4
58,41471,6
183,37497,3
206,237,3
228,41487,4
90,37958,8
175,23289,9
94,6586,9
71,2759,6
75,16239,4
65,23623,6
101,55690,7
209,40730,6
114,267,5
186,20517,6
193,14349,9
80,17739,7
158,12725,4
136,19115,8
231,52826,8
138,22777,4
85,37078,4
106,58744,7
233,34134,4
58,38990,5
94,1562,3
213,8310,3
123,38086,4
91,59828,1
10,9996,3
140,6945,4
168,7222,4
107,60108,0
137,44248,7
102,39166,6
223,49918,2
5,60489,7
20,1211,2
95,1239,5
93,48707,0
52,48375,5
177,59419,7
239,51390,8
101,40421,6
106,40221,6
135,35737,5
118,31552,6
168,6702,4
69,47917,6
127,49891,0
124,19815,3
102,33064,4
159,1594,3
178,4155,9
23,22507,4
194,5114,5
124,9645,2
193,40590,6
194,59459,4
219,44059,0
216,129,5
208,19703,8
92,31376,6
176,1425,4
151,40729,4
140,3297,6
156,35789,2
114,41061,3
127,33446,2
226,35839,4
62,54123,4
153,35082,3
210,51462,3
66,6024,5
69,18897,5
149,40620,4
205,31553,4
67,2559,3
179,49828,6
73,72,8
2,427,1
188,60420,6
207,74,4
185,957,6
106,51318,7
135,468,5
208,3466,8
152,33446,7
214,4472,7
81,6372,7
39,31646,8
207,35860,4
157,15227,2
246,41219,7
155,40729,1
61,48702,5
132,9989,3
124,32843,6
30,861,4
115,4596,5
33,28927,4
166,28701,3
14,14175,4
34,24405,5
18,2154,7
232,37078,0
185,1946,4
164,61339,3
168,40028,4
188,34544,4
235,9656,3
28,61295,2
116,54764,5
42,37430,6
31,47778,3
183,42429,3
85,2966,5
176,28907,6
197,53065,4
223,34451,4
226,41497,1
144,3713,5
207,388,5
122,39533,3
185,49590,4
128,34572,3
10,30952,3
209,54005,8
107,401,3
234,32122,6
153,49627,4
73,37491,8
231,10119,2
204,32093,3
10,10495,6
198,85,3
37,22817,7
35,33354,3
13,37965,2
12,52826,3
169,55690,5
81,39592,8
40,37936,4
66,61784,5
25,40906,7
232,36653,0
142,51289,3
225,57433,3
241,1698,4
71,6172,0
244,53499,2
34,33191,5
233,6768,6
42,7791,4
147,15959,2
49,5485,3
83,53887,5
144,10030,3
5,44200,6
116,53126,0
205,44070,6
13,56960,9
247,35507,0
102,45558,5
39,2392,3
210,517,3
161,40024,3
37,56175,8
69,87,5
119,3016,5
116,51038,2
162,34944,4
124,37150,6
222,14735,6
195,2236,4
80,33091,8
61,14353,6
218,39585,0
132,7305,0
237,2454,7
172,42894,3
68,10935,5
249,51552,5
216,967,4
238,4181,8
189,18661,5
25,22145,5
165,38422,6
5,58390,6
134,12725,3
84,160,5
50,450,5
226,60108,3
228,4282,5
216,47405,6
110,16239,5
27,8142,3
99,28121,4
4,28735,6
56,49891,3
95,11237,6
73,41674,4
54,49587,3
107,28,0
219,9656,4
34,49220,6
192,24135,4
106,50631,8
240,32615,3
239,36963,0
225,9074,2
172,2246,7
60,978,4
141,30191,7
201,30902,7
246,51116,2
81,36702,6
129,35777,5
226,4182,3
221,2273,1
148,34439,8
169,37987,7
201,39495,7
156,530,2
237,55791,4
8,2025,0
75,49387,3
7,43691,1
61,38145,5
129,15925,2
132,26,3
41,1418,3
96,59828,5
225,9204,5
138,59389,2
169,59841,4
7,51815,3
41,13851,4
108,6046,3
89,28701,6
116,31051,4
13,58855,7
201,31715,4
174,9989,8
219,59833,4
52,56063,7
34,32915,3
30,37055,3
115,1530,5
223,59828,4
73,5310,4
238,31637,2
124,28121,9
116,38086,4
87,47410,4
26,16664,7
85,46093,9
84,59791,6
57,1412,6
134,51836,4
60,10029,2
187,1279,5
240,4811,6
36,150,6
164,34914,2
243,1695,5
250,35507,6
63,32370,4
77,28121,7
150,55644,6
129,38027,0
131,38770,5
11,16782,6
205,49521,4
48,136,4
84,23249,8
135,18897,0
227,4565,2
202,40591,2
32,36699,1
28,35191,5
110,39486,4
214,49834,0
191,50631,5
77,22583,5
223,997,4
53,37989,5
9,31821,1
87,6768,5
97,59369,1
139,38349,4
174,53888,6
64,444,3
25,57067,6
136,8311,0
47,27947,5
59,54856,4
107,40421,3
232,59845,0
161,58448,6
175,268,6
178,22265,4
179,170,6
27,49776,3
47,4181,8
197,32902,2
211,40682,4
152,23317,8
42,23777,7
162,35777,2
140,1007,3
173,37442,3
91,27633,2
3,49889,6
134,32093,3
109,71,3
208,9289,4
38,58502,5
226,19613,3
150,228,1
159,14735,2
161,31552,4
182,19319,3
181,93,5
204,24687,5
221,49458,6
75,1567,3
104,59245,6
122,18617,6
71,10161,5
229,5630,2
29,35678,4
125,38337,6
153,1921,5
238,17074,9
166,39533,5
35,5040,4
61,1485,3
137,49893,5
101,36513,6
21,33161,6
42,3927,5
169,31953,4
126,17739,2
133,33672,5
24,4059,3
76,9996,4
29,12021,5
50,55315,9
150,39071,4
150,951,9
36,38578,8
112,38883,5
28,87,1
121,9465,6
93,60098,7
19,51390,5
157,19,6
249,7762,4
21,34745,4
225,40397,1
174,54791,10
215,1888,5
128,17437,4
52,7647,5
219,50273,6
60,35789,3
238,20651,8
58,966,4
163,59675,7
88,48569,3
133,3665,5
25,1356,3
239,2392,2
179,37807,6
149,52578,3
51,27663,3
243,25161,3
155,57864,7
88,16,6
85,265,6
47,59846,5
5,36538,5
243,40730,5
226,20431,1
153,10012,2
162,55742,2
161,209,4
203,54744,0
208,56662,5
228,38000,5
67,41409,4
183,5485,2
116,790,5
226,38373,3
92,56752,5
11,27633,6
82,51009,4
248,30484,3
233,12189,3
168,4985,3
75,49587,3
171,53127,6
151,21557,7
9,31227,4
176,53887,6
15,849,5
5,317,4
235,1367,4
243,2158,2
165,5074,6
55,885,7
225,31757,6
72,26213,10
139,12431,3
182,8687,2
172,60131,6
62,58883,3
68,30503,5
139,49776,3
101,2158,5
207,3713,3
223,1566,6
15,1830,4
108,36456,4
200,56063,2
231,7647,0
235,15989,4
50,16662,6
22,19703,4
165,6336,6
21,186,6
15,32673,7
94,37208,5
180,51122,5
227,1485,6
147,2557,1
143,55357,6
198,21899,1
165,4981,6
247,53998,4
92,3014,5
12,1470,4
29,28297,5
60,2175,7
87,39195,2
35,49889,6
4,56352,2
244,1364,4
242,2076,9
53,227,6
56,47405,3
191,30831,5
176,1096,4
151,40542,5
164,56063,5
178,40397,7
20,517,5
10,3572,2
166,19363,3
199,35321,3
183,8425,5
211,42203,1
78,3931,3
48,3750,2
217,1910,2
17,33206,4
184,29831,4
192,14741,3
230,16904,5
247,14131,2
125,48926,6
213,290,7
227,10521,5
218,6171,5
51,10389,2
71,50207,4
14,48553,4
6,32370,5
128,1861,6
197,46654,4
79,52107,3
102,32935,4
180,3701,3
109,39764,4
236,32977,5
67,8197,3
235,16049,5
231,48426,0
97,23317,6
124,4814,2
135,1606,2
139,13119,3
182,59654,5
1,35857,5
31,55454,4
98,45576,7
184,205,5
133,41611,6
12,290,3
200,36838,4
87,50672,5
96,516,1
211,416,2
145,60557,4
36,4672,6
89,51318,2
119,32979,4
250,4918,2
201,22265,3
39,34451,4
73,4107,6
147,41061,9
214,4087,9
83,48375,6
174,53199,5
1,26213,4
112,28881,3
30,8937,2
25,35557,3
196,31989,3
201,50207,1
170,14353,4
13,28669,1
233,31490,2
90,16662,0
131,51815,3
71,820,6
206,36028,7
216,44067,7
71,32717,8
81,995,7
137,22043,6
116,16904,8
217,36704,4
243,60131,6
224,85,5
70,50410,6
100,36215,4
85,8532,1
175,851,7
53,23385,3
135,43,5
199,54959,3
19,34036,1
27,52080,3
129,449,4
8,38400,5
194,1818,6
138,38027,5
89,14513,4
67,30415,5
7,16049,7
7,6505,4
155,18849,7
20,1483,5
226,38414,6
229,7645,5
187,55071,6
32,25879,4
34,51818,6
111,33988,4
35,1092,3
14,41061,4
161,36990,5
49,42590,6
117,39551,3
160,54846,0
18,30415,5
211,4901,6
206,58714,4
102,46422,4
24,40615,8
111,40665,5
225,5028,3
160,49320,6
14,56215,5
79,38474,3
72,5678,3
222,52976,5
78,57217,4
103,39570,4
94,20847,2
223,10721,5
115,50160,4
203,58555,1
241,28771,7
126,57592,2
226,1946,6
149,41694,3
196,54900,7
132,32902,4
214,28297,2
77,283,1
229,55748,4
213,53526,4
193,30727,6
154,49918,3
21,38850,7
11,2966,4
177,18679,6
158,52034,2
226,44248,3
247,42250,0
75,38003,5
148,24997,7
161,52955,3
71,44248,5
237,28297,7
247,44196,5
38,58059,7
173,1604,3
216,790,3
47,1888,8
78,40389,4
189,41409,3
144,48830,0
169,6768,2
206,45055,5
167,1240,5
162,61930,8
2,160,0
96,10350,3
242,51009,5
247,10379,6
154,52215,0
99,23327,6
161,1557,4
143,59841,2
244,49785,3
80,4596,5
183,34902,5
161,59675,1
62,28701,5
149,25537,6
138,51818,3
48,14941,4
74,20159,5
111,53716,7
40,55071,4
31,59062,3
137,42941,6
33,53580,4
224,627,4
129,31812,4
203,52347,2
157,31764,4
243,6152,1
47,7222,4
119,10080,2
66,2175,3
195,9260,8
20,36561,7
75,48583,5
146,5348,3
70,1364,4
13,1483,6
196,37999,8
80,33051,5
115,33970,9
51,49570,3
216,16241,6
233,53065,8
144,721,5
204,10165,2
44,6675,6
11,54974,5
171,15059,4
146,55153,2
46,47,6
233,4053,0
222,14407,1
93,962,4
35,16916,8
23,2724,6
48,846,4
101,45577,3
221,1375,5
12,49220,3
58,51805,6
78,45576,5
202,2762,5
221,1505,3
181,617,5
76,37682,6
46,19671,8
114,444,3
18,13119,8
108,9724,6
42,530,5
118,56442,4
198,31989,5
97,8310,2
203,51019,3
244,25681,6
167,10460,4
112,20507,5
99,7588,5
76,1889,5
158,35557,3
151,317,3
63,38000,3
161,50663,5
206,4155,5
200,4772,4
66,60988,5
225,53129,4
60,34021,5
111,1281,8
88,1172,4
137,2471,7
7,38668,4
126,34591,1
180,407,7
122,48438,4
115,34445,0
185,30276,4
137,4080,6
137,9288,0
116,52747,5
223,52080,5
210,42590,4
179,54035,1
185,34451,5
90,8142,3
243,48375,2
218,32122,4
49,59497,3
205,37962,4
96,54744,6
134,55528,6
250,38993,5
179,30831,1
22,1279,6
147,110,3
22,48661,8
20,49521,4
212,31988,0
128,55911,3
215,41923,7
188,42916,7
131,50380,5
132,967,5
45,21647,2
23,38883,5
1,55813,2
112,37976,2
73,48426,5
18,7647,5
144,46,4
68,27663,5
103,2563,7
105,517,4
186,51535,5
35,37704,4
225,2594,4
72,58572,3
222,17,4
161,40729,2
26,48702,9
51,38349,1
178,49114,5
95,36094,5
192,51552,6
232,32366,7
50,880,3
202,37497,6
220,41141,5
192,1650,2
179,57559,3
6,1473,3
94,42670,7
140,16239,4
230,1946,7
77,59160,5
179,25835,3
117,95,4
165,18153,7
208,39681,4
6,41084,6
24,40665,0
185,9926,4
21,1861,5
59,186,0
16,34161,3
69,32005,2
112,2761,2
47,43439,8
75,24833,4
106,53111,9
186,40787,8
117,1375,0
82,18849,0
146,398,3
143,50203,3
111,32870,5
16,6793,5
90,52684,3
112,9252,6
21,56538,6
248,4192,5
183,55310,2
163,35075,7
98,33970,6
212,41674,3
49,26,5
193,59828,8
74,40784,1
185,3786,5
108,10092,6
25,55818,7
187,39468,3
187,10408,2
232,30311,4
242,1974,5
241,54764,1
181,7661,6
216,15959,4
169,33051,3
168,53287,7
246,7193,8
188,33095,5
148,53126,8
145,21939,7
185,7471,3
29,59845,3
44,47917,3
27,6904,4
189,55684,5
26,34914,5
34,8310,8
4,51038,5
249,14353,8
10,55644,5
181,6007,5
71,59969,6
110,331,2
145,40716,5
149,2001,1
6,3014,9
19,61339,5
123,2963,0
215,416,6
58,37514,5
36,19703,9
112,5029,3
121,371,4
54,61952,4
167,38409,7
10,1729,5
114,37936,4
88,3907,9
241,18195,2
45,33519,3
82,40729,2
24,658,8
172,52747,7
131,4282,3
75,54703,0
120,54726,9
236,12069,6
15,25801,3
225,37109,4
138,540,4
214,9941,4
110,38481,4
179,10033,2
226,58930,2
123,49722,4
23,10216,4
137,36456,7
137,32937,7
45,49893,0
232,51716,0
80,51535,6
228,13851,6
46,36862,4
180,33,5
146,14407,3
149,48411,3
175,5941,7
240,9441,3
159,11737,0
161,55823,5
65,28,2
15,7647,5
54,62352,3
39,24,6
11,55318,6
209,51096,4
78,60,4
175,57635,6
174,49701,5
24,44218,1
82,23135,4
94,53585,0
194,18055,4
170,1301,4
128,7674,5
63,265,3
185,51680,3
51,51369,4
134,10029,2
37,42894,7
145,52747,4
229,49587,3
106,57554,9
105,10165,5
130,42091,5
152,5231,7
244,42847,4
36,59207,5
172,52293,5
35,4192,6
68,30123,5
228,47257,4
180,28121,5
22,43608,4
143,11981,3
32,5835,2
206,42238,7
210,10357,2
82,20847,2
71,449,2
37,58517,6
158,65,2
79,27775,6
3,28881,5
158,40046,5
118,205,2
60,967,3
174,40591,6
227,31289,3
28,51535,3
4,54444,5
236,38027,7
249,6114,7
222,10087,2
37,6351,6
200,35120,3
166,54118,8
182,53540,0
127,5690,1
2,39619,1
183,57995,5
68,21755,3
184,50594,7
213,3603,3
75,13667,3
